segment,from,to,text
3194,01:52:53.260,01:52:55.260,错的事情然后他就
3195,01:52:55.260,01:52:57.260,可以过去他就可以再去侵犯
3196,01:52:57.260,01:52:59.260,下一个人他必须要
3197,01:52:59.260,01:53:01.260,会觉得惩罚是痛的
3198,01:53:01.260,01:53:03.260,或是他真的觉得这是
3199,01:53:03.260,01:53:05.260,一个错的像是
3200,01:53:05.260,01:53:07.260,吃到大便觉得再也不能吃
3201,01:53:07.260,01:53:09.260,大便的那种那种错
3202,01:53:09.260,01:53:11.260,然后这样
3203,01:53:11.260,01:53:13.260,世界就可以消失一个鸡白狼
3204,01:53:13.260,01:53:15.260,就有一些人就不会
3205,01:53:15.260,01:53:17.260,被他再侵犯
3206,01:53:17.260,01:53:19.260,所以我一直到很最近
3207,01:53:19.260,01:53:21.260,我才没有
3208,01:53:21.260,01:53:23.260,接受他所谓我们可不可以
3209,01:53:23.260,01:53:25.260,私下和解啊
3210,01:53:25.260,01:53:27.260,我们一起找办法
3211,01:53:27.260,01:53:29.260,然后吐过这个难关
3212,01:53:29.260,01:53:31.260,三小的
3213,01:53:31.260,01:53:33.260,然后
3214,01:53:33.260,01:53:35.260,对
3215,01:53:35.260,01:53:37.260,坚定就是为什么要告
3216,01:53:37.260,01:53:39.260,的然后还有另外一个是什么我忘记了
3217,01:53:39.260,01:53:41.260,其实你有点把
3218,01:53:41.260,01:53:43.260,两个问题都回答完了
3219,01:53:43.260,01:53:45.260,就是你希望至少他
3220,01:53:45.260,01:53:47.260,至少觉得这个是痛这个厨房是痛的
3221,01:53:47.260,01:53:49.260,或者是至少知道这件事是错的
3222,01:53:49.260,01:53:51.260,那你觉得这件事情
3223,01:53:51.260,01:53:53.260,至少法律可以给比较
3224,01:53:53.260,01:53:55.260,强制的效果比起他
3225,01:53:55.260,01:53:57.260,私下跟你道歉
3226,01:53:57.260,01:53:59.260,而且法律我觉得是
3227,01:53:59.260,01:54:01.260,就算大家觉得
3228,01:54:01.260,01:54:03.260,什么烂法律之类的但是
3229,01:54:03.260,01:54:05.260,我觉得还是有部分
3230,01:54:05.260,01:54:07.260,人是相信法律
3231,01:54:07.260,01:54:09.260,相信法律的
3232,01:54:09.260,01:54:11.260,然后觉得
3233,01:54:11.260,01:54:13.260,法官会这样判他是有
3234,01:54:13.260,01:54:15.260,错的
3235,01:54:15.260,01:54:17.260,因为他被判有罪
3236,01:54:17.260,01:54:19.260,他有错或是
3237,01:54:19.260,01:54:21.260,他被判无罪哦他是无辜
3238,01:54:21.260,01:54:23.260,还是有很多人是相信
3239,01:54:23.260,01:54:25.260,法律的判决
3240,01:54:25.260,01:54:27.260,出来的结果
3241,01:54:27.260,01:54:29.260,就是你觉得因为
3242,01:54:29.260,01:54:31.260,有人相信所以你必须要让人家
3243,01:54:31.260,01:54:33.260,知道说这个东西因为
3244,01:54:33.260,01:54:35.260,你看有法律的这东西的佐证
3245,01:54:35.260,01:54:37.260,所以他就真的是错的
3246,01:54:37.260,01:54:39.260,那他就真的要改正或者是
3247,01:54:39.260,01:54:41.260,你其实就真的是那个没有
3248,01:54:41.260,01:54:43.260,做错的人之类的
3249,01:54:43.260,01:54:45.260,好了解
3250,01:54:45.260,01:54:47.260,那我印象中
3251,01:54:47.260,01:54:49.260,就是你有考虑过
3252,01:54:49.260,01:54:51.260,但我印象中有啦但是
3253,01:54:51.260,01:54:53.260,就是一样这样问就是你有考虑过
3254,01:54:53.260,01:54:55.260,例如透过公开平台例如脸书
3255,01:54:55.260,01:54:57.260,或是其他方式指责
3256,01:54:57.260,01:54:59.260,他吗然后那个时候得到的
3257,01:54:59.260,01:55:01.260,回响是什么
3258,01:55:01.260,01:55:03.260,你那时候会想要这样做的原因是什么
3259,01:55:03.260,01:55:05.260,我就是在退要前做这件事啊
3260,01:55:05.260,01:55:07.260,嗯然后
3261,01:55:07.260,01:55:09.260,然后我就被停决了
3262,01:55:09.260,01:55:11.260,啊
3263,01:55:11.260,01:55:13.260,笑死
3264,01:55:13.260,01:55:15.260,我
3265,01:55:15.260,01:55:17.260,气死我了
3266,01:55:17.260,01:55:19.260,你做的事情是
3267,01:55:19.260,01:55:21.260,这里确认一下你做的事情是
3268,01:55:21.260,01:55:23.260,我印象中你是截他的脸书
3269,01:55:23.260,01:55:25.260,然后
3270,01:55:25.260,01:55:27.260,说啊
3271,01:55:27.260,01:55:29.260,啊
3272,01:55:29.260,01:55:31.260,哦
3273,01:55:31.260,01:55:33.260,嗯等下拍给你
3274,01:55:33.260,01:55:35.260,我就截他的脸书因为他封锁我了
3275,01:55:35.260,01:55:37.260,然后我就
3276,01:55:37.260,01:55:39.260,签
3277,01:55:39.260,01:55:41.260,你签得到吗
3278,01:55:41.260,01:55:43.260,签
3279,01:55:43.260,01:55:45.260,嗯
3280,01:55:45.260,01:55:47.260,但是问题是如果不知道
3281,01:55:47.260,01:55:49.260,这件事细节的话会不会
3282,01:55:49.260,01:55:51.260,有人来问你
3283,01:55:51.260,01:55:53.260,因为你其实不是像可能之前
3284,01:55:53.260,01:55:55.260,的迷途事件是把整个案件
3285,01:55:55.260,01:55:57.260,说出来你比较像是指出
3286,01:55:57.260,01:55:59.260,有这个人然后他
3287,01:55:59.260,01:56:01.260,感觉上做了一些坏事那时候有人问你
3288,01:56:01.260,01:56:03.260,发生什么事或者是
3289,01:56:03.260,01:56:05.260,有很多人来问我就
3290,01:56:05.260,01:56:07.260,我就讲
3291,01:56:07.260,01:56:09.260,我有一个
3292,01:56:09.260,01:56:11.260,50字
3293,01:56:11.260,01:56:13.260,版本我就会
3294,01:56:13.260,01:56:15.260,给很多人看
3295,01:56:15.260,01:56:17.260,都先改
3296,01:56:17.260,01:56:19.260,然后我觉得
3297,01:56:19.260,01:56:21.260,不管到最后
3298,01:56:21.260,01:56:23.260,有没有
3299,01:56:23.260,01:56:25.260,就是他被判有罪
3300,01:56:25.260,01:56:27.260,无罪我就是等到
3301,01:56:27.260,01:56:29.260,这个判决
3302,01:56:29.260,01:56:31.260,结束之后我会
3303,01:56:31.260,01:56:33.260,用可能减值的方式
3304,01:56:33.260,01:56:35.260,或是直接我的
3305,01:56:35.260,01:56:37.260,鸡巴狼故事贴出来我会
3306,01:56:37.260,01:56:39.260,把它放到
3307,01:56:39.260,01:56:41.260,放到那个
3308,01:56:41.260,01:56:43.260,网络上
3309,01:56:43.260,01:56:45.260,然后你会那你觉得
3310,01:56:45.260,01:56:47.260,就是透过网络上
3311,01:56:47.260,01:56:49.260,去做指控这件事情跟法律
3312,01:56:49.260,01:56:51.260,他之间的差异是什么
3313,01:56:51.260,01:56:53.260,或是你觉得你会想要这样做的
3314,01:56:53.260,01:56:55.260,那个核心的原因
3315,01:56:55.260,01:56:57.260,会差在哪里
3316,01:56:57.260,01:56:59.260,我想
3317,01:56:59.260,01:57:01.260,因为如果是社交平台的话
3318,01:57:01.260,01:57:03.260,就会有很多共同的朋友
3319,01:57:03.260,01:57:05.260,就会有很多认识他的人
3320,01:57:05.260,01:57:07.260,会知道他在做这样的事
3321,01:57:07.260,01:57:09.260,会避免他去
3322,01:57:09.260,01:57:11.260,至少女生会离他
3323,01:57:11.260,01:57:13.260,远一点保护好自己
3324,01:57:13.260,01:57:15.260,你觉得这件事
3325,01:57:15.260,01:57:17.260,但是如果是法律上
3326,01:57:17.260,01:57:19.260,法律上的话我觉得比较是
3327,01:57:19.260,01:57:21.260,对一些不认识他的人
3328,01:57:21.260,01:57:27.260,好
3329,01:57:27.260,01:57:29.260,快速地把最后几个问题解决掉了
3330,01:57:29.260,01:57:31.260,那接下来就可能
3331,01:57:31.260,01:57:33.260,需要你就是把
3332,01:57:33.260,01:57:35.260,一些东西拍照给我
3333,01:57:35.260,01:57:37.260,好你可以
3334,01:57:37.260,01:57:39.260,去准备出门了
3335,01:57:39.260,01:57:41.260,我稍微有尿尿的
3336,01:57:41.260,01:57:43.260,我都没有尿尿
3337,01:57:43.260,01:57:45.260,你是大螃蟹吗
3338,01:57:45.260,01:57:47.260,我刚才开始前有尿尿
3339,01:57:47.260,01:57:49.260,你好聪明喔
3340,01:57:49.260,01:57:51.260,好快去快去
3341,01:57:51.260,01:57:53.260,那你再来我
3342,01:57:53.260,01:57:55.260,好
3343,01:57:55.260,01:57:57.260,好
3344,01:57:57.260,01:57:59.260,拜拜
3345,01:57:59.260,01:58:01.260,爱你
3346,01:58:01.260,01:58:03.260,爱乌龟
3347,01:58:03.260,01:58:05.260,拜拜
3348,01:58:05.260,01:58:07.260,拜拜
3349,01:58:07.260,01:58:09.260,拜拜
3350,01:58:09.260,01:58:11.260,(你还在)
3351,01:58:11.260,01:58:13.260,(你还在)
3352,01:58:13.260,01:58:15.260,(你还在)
3353,01:58:15.260,01:58:17.260,(你还在)
3354,01:58:17.260,01:58:41.360,( Wi-Fi 機器聲 )
3355,01:58:43.260,01:58:47.260,(啪)
3356,01:58:47.260,01:58:51.260,(啪)
3357,01:58:52.260,01:58:56.260,(啪)
3358,01:58:56.260,01:59:01.260,(啪)
3359,01:59:01.260,01:59:06.260,(啪)
3360,01:59:06.260,01:59:11.260,(啪)
3361,01:59:11.260,01:59:16.260,(啪)
3362,01:59:17.260,01:59:21.260,(啪)
3363,01:59:21.260,01:59:26.260,(啪)
3364,01:59:26.260,01:59:31.260,(啪)
3365,01:59:31.260,01:59:36.260,(啪)
3366,01:59:36.260,01:59:41.260,(啪)
3367,01:59:42.260,01:59:46.260,(啪)
3368,01:59:46.260,01:59:51.260,(啪)
3369,01:59:51.260,01:59:56.260,(啪)
3370,01:59:56.260,02:00:01.260,(啪)
3371,02:00:01.260,02:00:06.260,(啪)
3372,02:00:07.260,02:00:11.260,(啪)
3373,02:00:11.260,02:00:16.260,(啪)
3374,02:00:16.260,02:00:18.260,謝謝大家!
